track_id,track title,artist name
15470,Hiroshima Tourist Blues in Dub,Bruce Russell
15471,Brakemans Blues,Bruce Russell
15472,Doctors Blues for Philip Samartzis,Bruce Russell
15473,Coronation Holyoake Blues in Dub,Bruce Russell
15474,Kates Blues #3 [Death Letter],Bruce Russell
15475,Nigerian Delta Oil Well Blues,Bruce Russell
15476,Wehowsky Loop Blues,Bruce Russell
15482,Party Breaksss,AK Slaughter
15487,Pranatarthi Haram,Veena Raja Rao and Veena Gopala Rao
15488,Haratanaya Sree,Veena Kinhal
15492,Clap Attack (Gladys Version (Clean),AK Slaughter
15493,Clap Attack (Gladys Version),AK Slaughter
15494,Just A Kid (Clean),AK Slaughter
15496,Tina Goes to Tibet,RENMINBI
15497,Drug Song,RENMINBI
15498,Let's Kiss,RENMINBI
15531,Bitchin Fissure,Rah Bras
15540,Introduction and Windmills,Ergo Phizmiz
15541,Quixote Daydreams of Dulcinea,Ergo Phizmiz
15542,The Golden Helmet,Ergo Phizmiz
15543,The Cave of Montesinos and What the Knight Saw There,Ergo Phizmiz
15544,Sancho's Wife,Ergo Phizmiz
15607,Second Date,Vivian Girls
15608,Wild Eyes,Vivian Girls
15609,Can't Get Over You,Vivian Girls
15612,Surfin' Away,Vivian Girls
15619,Trade Ya,Silica Gel
15620,Pa Mac,The Comas
15622,Dendrite,Ivanovich
15623,Where Is It?,Micro-East Collective
15625,Chion's Cricket,Jim Lee
15628,"Brahms: Sonata in F minor, Mvt. II",Neal and Nancy O'Doan
15629,"Brahms: Sonata in F minor, Mvt. III",Neal and Nancy O'Doan
15643,As Light Snow Falls,Agents del Futuro
15648,Casino,Agents del Futuro
15755,Blues Theme,Jonny Chan and the New Dynasty 6
15769,The Factory,Multifaros
15770,The Boss,Multifaros
15771,The Staff,Multifaros
15772,The Product,Multifaros
15773,The Company,Multifaros
15775,Son Of Alfalfa,Henry Grimes
15846,Duet with Elliott Sharp,Cooper-Moore
15857,Air Born feat. Bun B {prod. 6th Sense},The Kid Daytona
15858,Just Fly {prod. 6th Sense},The Kid Daytona
15859,Air Jordan feat. Harlem's Cash {prod. The Government},The Kid Daytona
15860,The Groove feat. Mickey Factz {prod. Deputy},The Kid Daytona
15863,Contact! feat. Kardinal Offishall {prod. 6th Sense},The Kid Daytona
15864,Flava Season {prod. Double 0},The Kid Daytona
15865,The Minimum feat. Tiara Wiles {prod. 6th Sense},The Kid Daytona
15866,In The Wind {prod. 6th Sense},The Kid Daytona
15867,Lately feat. Amanda Diva {prod. Ill Bomb},The Kid Daytona
15868,Eye Know feat. Mike Maven {prod. 6th Sense},The Kid Daytona
15869,Perfect feat. Outasight {prod. 6th Sense},The Kid Daytona
15870,13 Right Now Till Then {prod. 6th Sense &amp; Frequency}.mp3,The Kid Daytona
15871,Twilight {prod. Jet Audio},The Kid Daytona
15880,Taishikichô Chôshi,Kokusai Bunka Shinkokai
15913,"Scriabin, Fragilité Opus 51/1",Vladimir Sofronitsky
15960,Juni,Gorowski
15961,Ancient Rollers,Gorowski
15962,Electric Hands,Gorowski
15963,The Space Bandidos (06),Gorowski
15964,I Don't Believe Me,Gorowski
15965,Wailer,Gorowski
15966,The Suns Coming Through,Gorowski
15967,Leccy Pop,Gorowski
15968,Flite,Gorowski
15970,Barneveld,Gorowski
15985,Manha De Infarnal,Vernon Lenoir
15986,Beograd,Vernon Lenoir
15988,The Things They Say,Vernon Lenoir
15989,Dogge,Vernon Lenoir
15991,Melonade,Vernon Lenoir
15992,Der Zwergenmensch,Vernon Lenoir
15993,Anachoret,Vernon Lenoir
15994,Phantasmarshall,Vernon Lenoir
15995,The Hunt For Buildings,Vernon Lenoir
15996,Senegalese Demons,Vernon Lenoir
15997,Russian View On Art,Vernon Lenoir
16023,Part 1 Live @ IPR (ex),No Neck Blues Band
16024,Part 2 Live @ IPR (ex),No Neck Blues Band
16025,Facebook,Nicky Cook
16034,John Carpenter,Tuk
16036,Petite Rhapsody,Charles Tournemire
16045,april fools 2002 live set,staRpauSe
16046,"sitting on pot, alone",staRpauSe
16047,autechre any,staRpauSe
16048,regrece,staRpauSe
16049,thee ess tee ep,staRpauSe
16050,"hairwaves, san diego",staRpauSe
16051,fjortis bliss,staRpauSe
16053,nig nug dug,staRpauSe
16054,safari,staRpauSe
16055,prikleim,staRpauSe
16056,why gypsies win,staRpauSe
16057,nausas,staRpauSe
16095,YOU GOT THE POWER,MEGA*CHURCH
16127,Trains,Bubbles
16149,Trooper,Dokaka
16150,Smells Like Teen Spirit,Dokaka
16151,Angel of Death,Dokaka
16152,Creeping Death,Dokaka
16155,Nihilist,JJM
16156,Pass Away,Stromble Fix
16157,Graffiti,Confusion Is Next
16158,Animals,Entertainment for the Braindead
16159,Beautiful,DeathBoy
16161,Star,Jay Slim
16162,Rock da Dam (Featuring Portformat),Comfort Fit
16163,11:11,Christopher Joel
16164,Thought You Knew,Jay Slim
16165,The New Black Sampler,Just Plain Ant
16181,Panic Berlin Fun,The Sediment Club
16186,thirteen,The Sediment Club
16209,Excerpt 2,Bad Statistics
16210,Excerpt 1,Bad Statistics
16232,Can't buy everything forever,Sid Peacock
16235,Orchard way,Sid Peacock
16237,Bongo psylocybin,Sid Peacock
16238,Want,Sid Peacock
16288,Human Cannonball,After Party
16289,Rock and Roll Program,After Party
16296,Goofy's Concern,After Party
16313,Witch on Fire,Dan Melchior's Broke Revue
16334,Kapi Radja (Ape King),Peliatan Gamelan
16337,Falling,Twizzle
16338,Black Elk Mountain,Twizzle
16339,This Is No Chanson,Twizzle
16340,Barefoot Girl/ Pebble Road,Twizzle
16342,Promise Of Water,Angels of Light
16343,My Brother's Man,Angels of Light
16348,Hindustan,Jockers Brothers
16351,Musetta Waltz,Guido Gialdini
16352,Oh Mother I'm Wild,Jack Kaufman
16353,Rosie,Paul Whiteman and His Orchestra
16354,Rose of Los Angeles,Michael Gira
16365,If It Was Not For You,Antique Phonograph Music Program [Various Artists]
16366,You Will Never Need a Doctor No More,Antique Phonograph Music Program [Various Artists]
16367,Uncle Josh Playing Golf,Antique Phonograph Music Program [Various Artists]
16369,Forsaken,Antique Phonograph Music Program [Various Artists]
16370,Home Again Blues,Antique Phonograph Music Program [Various Artists]
16371,Virginian Judge Parts 1 and 2,Antique Phonograph Music Program [Various Artists]
16372,Zenda,Antique Phonograph Music Program [Various Artists]
16373,Can't You See Im Lonely,Ada Jones
16374,The Bullfrog and The Coon,Ada Jones
16375,Imagination,Arthur Collins
16376,I've Got A Feeling For You,Arthur Collins
16377,Who Me,Billy Murray
16378,For Sale A Baby,Byron G Hall
16380,My Gal Irene,Arthur Collins and Byron G. Harlan
16381,Paddle Your Own Canoe,Arthur Collins and Byron G. Harlan
16382,Take A Car,Arthur Collins and Byron G. Harlan
16383,Call Round Any Old Time,Dorothy Kingsley
16384,Skeleton Dance,Edison Concert Band
16385,Now What Do You Think of That,Edison Military Band
16386,Uncle Sammy March,Edison Military Band
16387,Frolicks In A Hencoop,Edison Symphony Orchestra
16388,Three Rubes Seeing New York,Edison Vaudeville Company
16389,Dr Whackem's Academy,Four Comical Cards
16390,On Board The Oregon,Invincible Quartet
16391,My Own United States,J.W. Meyers
16392,Street Piano Medley,Molinari
16393,Whistling Rufus,Peerless Orchestra
16394,Storyteller Waltz,Samuel Segal
16398,I'm a Dancin Fool,Al Benard
16399,Floatin' Down to Cotton Town,American Quartet
16400,Anna In Indiana,Arthur Fields
16401,I'm an Indian,Fanny Brice
16402,Medley of Country Dances,Jaudas Society Orchestra
16403,A Ven Cigany,Kiraly Erno
16404,Der rot Schwyzer,Paul Gerber
16405,Am Muehlbach,Paul Groening
16406,Georgia,Peerless Quartet
16421,Pretty Baby,Billy Murray
16422,Underneath The Monkey Moon,Arthur Collins and Byron G. Harlan
16423,The Modern Maidens Prayer,Eddie Cantor
16424,"Pack Up Your Troubles in Your Old Kit-Bag and Smile, Smile, Smile",Edward Hamilton
16425,Rag Pickins,Fred van Eps
16426,Boheme-Musetta Waltz,Master William Pickels
16427,The Last Rose of Summer,Moore and Davis
16428,Over There,Nora Bayes
16429,My Bombay Maid,That Girl Quarter
16430,Blue,The Virginians
16431,Medley Little Bit of Everything,Vess L Ossman
16432,The Buffalo Rag,Vess L Ossman
16433,Pedalo,John Ellis
16434,Elephant goes bad,John Ellis
16435,Stuttergun,John Ellis
16436,Fall Down Screaming,John Ellis
16437,Raudive Voices,John Ellis
16438,Splatter,John Ellis
16439,Oddball,John Ellis
16441,Foraging for Apples in Industry Filth,Sonic Suicide Squad
16442,Salvation is a Sorry Excuse for a Pony,Sonic Suicide Squad
16443,God by DAMN Day,Sonic Suicide Squad
16444,A Halo of Brain Cells Popping Like *Static*,Sonic Suicide Squad
16445,Cold Meat in a Flying Shopping Cart,Sonic Suicide Squad
16448,Improv,Steve MacKay and the Blue Prostitutes
16452,Speed Turning Light,Steve MacKay and the Blue Prostitutes
16521,For _ :プレゼント,Kakitsubata (Sylvie Walder + _)
16522,Beating heart in a distant town: きこえるかな,Kakitsubata (Sylvie Walder + _)
16523,Dust of silence: 触れることができる音,Kakitsubata (Sylvie Walder + _)
16524,Waves unknown: 波の生まれる場所,Kakitsubata (Sylvie Walder + _)
16525,Nocturnal: ノスタルジア,Kakitsubata (Sylvie Walder + _)
16526,Backyards forgotten: 忘れ去られた裏庭,Kakitsubata (Sylvie Walder + _)
16527,Beyond the grey clouds: 曇り空のかなたに,Kakitsubata (Sylvie Walder + _)
16528,Nightmare: 怖い夢,Kakitsubata (Sylvie Walder + _)
16529,Souvenir: 想い出,Kakitsubata (Sylvie Walder + _)
16530,Night sky: 夜空,Kakitsubata (Sylvie Walder + _)
16531,Through the curtain: ゆらぎ,Kakitsubata (Sylvie Walder + _)
16532,City lights: 街の灯,Kakitsubata (Sylvie Walder + _)
16533,Fading away: 薄明,Kakitsubata (Sylvie Walder + _)
16546,Love Lost,The Good People
16554,Elder Harmonies (Ancient),Arastoo
16556,Moonlight Reflecting Off Water Droplets,Arastoo
16562,Moisture On Rust,Arastoo
16563,Warm Walls,Arastoo
16564,Moss,Arastoo
16565,October,Arastoo
16566,Wooded Area,Arastoo
16580,Mondo's Disco,Gorowski
16581,Hullites,Gorowski
16582,Spaced Rums,Gorowski
16583,Turtle Heaven,Gorowski
16584,Big Fizog,Gorowski
16585,Clint in the Eye,Gorowski
16586,That's Why,Gorowski
16587,Below the Tarmac,Gorowski
16588,I'll send you some,Gorowski
16589,Pished Martian,Gorowski
16590,GCP,Gorowski
16591,Lap Wresting,Gorowski
16592,The Space Bandidos,Gorowski
16690,Change,Shearer
16691,Stay With Me,Shearer
16692,Bring Me Down,Shearer
16693,Can't Stop It,Shearer
16694,Ordinary Girl,Shearer
16695,69,Shearer
16696,Consequence of Dawn,Shearer
16698,The Man Song,Shearer
16699,Clay,Shearer
16700,Cause I Feel,Shearer
16701,Wussy,Shearer
16702,Is It You,Shearer
16703,Run Enemy,Shearer
16731,The River Of The Dream,Rod
16733,Inner Guitars,Rod
16736,Sursaut,Rod
16737,Inner Voices,Rod
16743,Laare,Salam
16744,Drogue,Salam
16745,Tara,Salam
16747,Kairo,Salam
16759,The Sky,Light Echoes
16761,Broken Window Love,Light Echoes
16762,Cold Soup,Light Echoes
16765,Similar Ghosts,Light Echoes
16769,Eighteen,Light Echoes
16771,Outro,Light Echoes
16772,Blue Mountain,Light Echoes
16810,Keep Sit Real,Player Two
16819,Mission Bucharest,Pharaos
16820,Investigation,Pharaos
16821,The Pharaos' Theme,Pharaos
16822,Warzaw Express,Pharaos
16823,Head Swirlin',Owltree
16824,My Brown Tree,Owltree
16825,Daylight is Not for Owls,Owltree
16826,The Owls Are Not What They Eat,Owltree
16827,A Small Rodent for Breakfast Makes Owlie Happy,Owltree
16828,Sudden Dusk,Owltree
16829,June Slowness,Owltree
16843,Surfin Bird,The Unholy Two
16848,Political Song For Julian Casablancas to Sing,The Unholy Two
16876,The Cortege,To Live and Shave in L.A.
16878,Angular Momentum,Pre
16879,Yesterday,Pre
16880,Lampion,Pre
16895,American Standard,Matt Carlson
16896,Let's Move (in to the store),Matt Carlson
16937,Lost in Nunavet (Sample),Hunted Creatures
16938,Strobe Flowers Bloom,Hunted Creatures
16940,Fields 2,Hunted Creatures
16943,1915,Hunted Creatures
16982,Har-You Theme,Har-You Percussion Group
16983,Welcome To The Party,Har-You Percussion Group
16985,"Debussy, Cloches a Travers les Feuilles",Irén Marik
16989,"Schubert, Sonata in B flat, Scherzo",Mieczyslaw Horszowski
16992,"Bach-Feinburg, Prelude in E",Samuil Feinberg
16994,First Christmas Song,Tusk Lord
16995,Second Christmas Song,Tusk Lord
16997,Third Christmas Song,Tusk Lord
17003,Pure Imagination,Tusk Lord
17053,Wash,Cro Magnon
17057,I'm A Bug,Cro Magnon
17130,Around the World,Brother Truck
17131,White Castle,Kismet
17132,Mai,Love Story In Blood Red
17259,The Statement,Farmer's Boulevard
17321,Get Your Mind Right,Measles Mumps Rubella
17322,Zusammen mit Motown,Measles Mumps Rubella
17323,Fountain of Youth,Measles Mumps Rubella
17324,Guns Don't Exist,Measles Mumps Rubella
17325,Apples to Diamonds,Measles Mumps Rubella
17334,Banal Conversations,Crush Limbo
17341,Beau Demimonde,Crush Limbo
17342,Soledad,Crush Limbo
17343,Robot Made a Man of Me,Crush Limbo
17344,Falafel Western,No Nature
17345,Pop song,No Nature
17347,Snowday (live),Keith Morris & The Crooked Numbers
17351,Candy Apples (March Rosetta remix),Keith Morris & The Crooked Numbers
17422,Who's Got You Covered,Theo Angell
17426,Tenebrae,Theo Angell
17439,The Infinite Infiniteness of Infinity,Curtis Hasselbring
17440,First Loser,The New Mellow Edwards
17441,Large Detective,The New Mellow Edwards
17442,Annoying Guy,The New Mellow Edwards
17444,Intro/Scott Allen,Latent Chaos
17445,Cheap Italian Sunglasses,Latent Chaos
17446,Transition/Climax,Latent Chaos
17447,Cereal Killer,Latent Chaos
17448,Black and White,Modern Exteriors
17449,Send In The Clowns,Disposable Air Sickness Band
17450,Gypsy Rose/Yellow Ribbon,The Suadetones
17451,Goldfinger,The Suadetones
17452,"Doctor, Lawyer, Indian Chief",MCRB
17453,Herr Doktor,MCRB
17454,Eating Utencils,Atomic Butterfly
17455,Song About The Rain,Atomic Butterfly
17456,Carl (isgonnagettrampled),Atomic Butterfly
17457,Aroseinherteeth,Atomic Butterfly
17460,Cornfields Of Indiana,Sonic Clams
17461,Nuclear Adventure,Sonic Clams
17462,Baby With A Bamboo Heart,Soul Celtics
17463,Pi Phi,Band-O-Fun
17464,"Fuck Me, I'm Stupid",Latent Chaos
17467,Dynasty 2,little-scale
17468,Dynasty 1,little-scale
17488,Ebony Shards (Intro),Formula
17489,Shipwreck (Featuring Zack S. Byer),Formula
17490,The Hoe Cakes (Featuring Aynzli Jones & Zack S. Byer),Formula
17491,Weebles (Featuring Dabbla),Formula
17492,Poster Boyz (Dusty Clouds),Formula
17493,Si mon (Featuring Zack S. Byer),Formula
17494,Millions (Featuring Cobes),Formula
17495,Cellular (Featuring Zack S. Byer),Formula
17496,Scary Thoughts + Scary Dreams,Formula
17497,It's Not Up There (Featuring Zack S. Byer),Formula
17498,A Famous Outraduction (Featuring Harry the Bastard),Formula
17499,The Way the World Ends,Formula
17500,"X Man (Featuring Zack S. Byer, Dabbla, Cobes & Aynzli Jones)",Formula
17573,For Two Glitching Organs,Ilya Monosov
17576,Treasure of the Arabian Nights,The Pink Noise
17579,Lonely Hearts Killers,The Shining Path
17580,Moroccan Summer,The Shining Path
17584,"Schubert, Impromptu Op. 142 No.4",Eugen d'Albert
17585,"Sarasate, Spanish Dance",Arnold Rosé
17586,Old Friend,Future Islands
17587,Follow You,Future Islands
17588,Beach Foam,Future Islands
17589,Pinnochio,Future Islands
17590,The Happiness Of Being Twice,Future Islands
17591,Little Dreamers,Future Islands
17601,Agent of Destruction,Wooden Wand
17602,Resuscitation Distillery Blues,Wooden Wand
17603,Bad Form/American Cream,Wooden Wand
17605,Syyn Miygak,Alash Ensemble
17606,Dyngyldai,Alash Ensemble
17607,Kargyraa,Alash Ensemble
17608,Bai-Taiga,Alash Ensemble
17609,Xöömei,Alash Ensemble
17610,Bashtak-la Deesh Meni Kanchaar,Alash Ensemble
17611,Chat with Rob Weisberg,Alash Ensemble
17623,In  (Feat Arrpa),Burdeos
17624,Jenjibre,Burdeos
17625,Cool Beat Geek,Burdeos
17627,Pangea Parte II,Burdeos
17629,Napoleon Drill-Namite voix,Burdeos
17631,Jaliya,Jalikebba Kuyateh and the Toubabs
17632,N' Latéla,Jalikebba Kuyateh and the Toubabs
17633,Caira,Jalikebba Kuyateh and the Toubabs
17634,M.Samba,Jalikebba Kuyateh and the Toubabs
17635,Signolu,Jalikebba Kuyateh and the Toubabs
17636,Griot and the Family,Jalikebba Kuyateh and the Toubabs
17637,Bamba Bojang,Jalikebba Kuyateh and the Toubabs
17643,O Dung You People,Angst Hase Pfeffer Nase
17644,Agar Agar Is My Love,Angst Hase Pfeffer Nase
17657,Pavane rmx,Oto
17678,"Chopin: Three Mazurkas, Op. 59",Jonathan Biss
17696,Gianna,Factor6
17697,Bits - Intro,Factor6
17698,Fearzone,Factor6
17700,Flimbo's Quest 1,Factor6
17701,Industrial Fucking Part 2,Yerzmyey
17702,Humbuk,X-agon
17703,Follinoxe,Factor6
17704,Norwegian Blue,Gasman
17707,Cub,Yerzmyey
17711,Apprehension,Pigeons & Crazy Porridgemakers
17712,Introduction from the Cosmic Machineguns,Pigeons & Crazy Porridgemakers
17729,Crocodile Rasta,Myra Lee
17734,Pleure Pas Minou,Myra Lee
17735,Ecstatic Rite,Liturgy
17740,Beyond the Door,Twin Stumps
17746,Business Class,Twin Stumps
17781,Kreisler: Miniature Viennese March,Eroica Trio
17782,Sit on the Moon,LoveJones and Phys Edison
17785,Automotons,Lying In States
17788,Subatomic,IAYD
17794,"Vaughan Williams: Selections from ""Songs of Travel""",Anton Belov
17824,bin,Stendek
17825,etaou,Stendek
17826,houp,Stendek
17827,seiza,Stendek
17828,houp(mao remix),Stendek
17839,Dynamic Disasters,Measles Mumps Rubella
17840,Dynamic Disasters - Small Stars Remix by Ad Rock,Measles Mumps Rubella
17841,Dynamic Disasters - King Chubby Remix by Robert Austin & The Brothers,Measles Mumps Rubella
17842,Dynamic Disasters Remix by Memory Boy & JNTHNK,Measles Mumps Rubella
17843,Dynamic Disasters - Year On The Blotter Remix by Jonathan Kreinik,Measles Mumps Rubella
17854,Chavez,Measles Mumps Rubella
17855,Get Your Mind Right,Measles Mumps Rubella
17856,Fantastic Success,Measles Mumps Rubella
17857,Apples To Diamonds,Measles Mumps Rubella
17858,Guns Don't Exist,Measles Mumps Rubella
17859,White Flight,Measles Mumps Rubella
17860,Manape,Measles Mumps Rubella
17880,Dawn Patrol (Extra Track),Covox
17881,Psychic Youth,Covox
17882,Jet Alone,Covox
17883,Kickflip,Covox
17884,End to Joy,Covox
17885,Switchblade Squadron,Covox
17891,Shy Guy Beach,The Pink Noise
17892,Anna Baby,The Pink Noise
17893,The Tower,The Pink Noise
17895,Cop Cars,The Pink Noise
17900,Black Cadillac,The Pink Noise
17906,I Want You Pretty,Learning Music
17908,Callejón,Davila 666
17909,Pingorocha y la Diva Rockera,Davila 666
17910,Puto,Davila 666
17911,Ciudad,Davila 666
17912,La Kilel Bitch,Davila 666
17913,Muy Chistoso,Davila 666
17914,Lobo,Davila 666
17915,Nueva Localización,Davila 666
17987,You'll Find Old Dixieland in France,Pietro
17988,Rosy Posy,Club Royal Orchestra
17989,An Evening with the Minstrels No. 4,Ebony Emperors
17990,Oh How I Hate That Fellow Nathan,Fanny Brice
17991,Six Times Six is Thirty Six,Frances White
17992,Irish Hearts,Fred van Eps
17993,Mandy Lee,George Gaskin
17994,Original Jigs and Reels,George Stehl
17995,Little Bit of Cucumber,Harry Champion
17996,I Want to Be a Janitor's Child,Irene Franklin
17997,Just Leave it to Me,Irving and Jack Kaufman
17998,Medley of Jigs,John J. Kimmel
17999,Old Time Minstrels Part One,Lasses White Minstrel Company with Al Bernard
18000,Coaxing the Piano,Zez Confrey
18001,"If I'm Going to Die, I'm Going to Have Some Fun",Arthur Collins
18002,Espana Rhapsody,Guy Maiere and Lee Pattison
18003,The Old Town Pump,Handy's Orchestra
18004,The Owl and the Pussycat,Hayden Quartert
18005,The Minstrel Boy,James McCool
18006,What's the Matter with the Moon Tonight,J.W. Meyers
18007,My Isle of Golden Dreams,Selvin's Noevelty Orchestra
18008,Siren of the Southern Sea,Tim Brymn and His Black Devils Orchestra
18009,Ain't We Got Fun,Van and Schenk
18010,Saturday,Victor Arden and Phil Ohman
18011,Our Hired Girl,Sally Hamlin
18012,Granny,Adele Rowland
18013,Chicken Reel,Arthur Collins
18014,Pay Day,Arthur Fields
18015,Train Time at Pun'kin Center,Cal Stewart
18016,Waiting,Columbia Saxophone Sextette
18017,Peaches and Cream,Len Spencer and Ada Jones
18018,Mem'ries of You Mammy,Mamie Smith and her Jazz Hounds
18019,First Kiss Waltz,Mose Tapiero
18020,A Small Boy and His Mother at the Circus,Mrs. Hardin Burley
18021,Gypsy Blues,Paul Whiteman and His Orchestra
18022,True Blue Sam,Zez Confrey and His Orchestra
18023,Take Me to the Cabaret,Billy Murray
18024,My Hula Hula Love,Dolly Connolly
18025,M-i-s-s-i-s-s-i-p-p-i,Frances White
18026,Velvet Lady,Nicholas Orlando's Orchestra
